run_id,step_idx,injection_id,steps_since_injection,tokens_proposed,tokens_accepted,acceptance_rate,injection_size_tokens,injection_category,wall_time_s
2,60,2,38,4,2,0.5,25,small,0.008503198623657227
2,61,2,39,4,1,0.25,25,small,0.008824825286865234
2,62,2,40,1,1,1.0,25,small,0.003507852554321289
2,63,2,41,1,1,1.0,25,small,0.014218330383300781
2,64,2,42,1,1,1.0,25,small,0.008897066116333008
2,65,2,43,1,1,1.0,25,small,0.009000539779663086
2,66,2,44,1,1,1.0,25,small,0.008582830429077148
2,67,2,45,1,1,1.0,25,small,0.004934787750244141
2,68,2,46,1,1,1.0,25,small,0.012502193450927734
2,69,2,47,1,1,1.0,25,small,0.008288145065307617
2,70,2,48,1,1,1.0,25,small,0.009454011917114258
2,71,2,49,1,1,1.0,25,small,0.008502483367919922
2,72,2,50,1,1,1.0,25,small,0.009102582931518555
2,73,2,51,1,1,1.0,25,small,0.009003639221191406
2,74,2,52,1,1,1.0,25,small,0.0054395198822021484
2,75,2,53,1,1,1.0,25,small,0.01077413558959961
2,76,2,54,1,1,1.0,25,small,0.009726762771606445
2,77,2,55,1,1,1.0,25,small,0.00924062728881836
2,78,2,56,1,1,1.0,25,small,0.008638620376586914
2,79,2,57,1,1,1.0,25,small,0.009003400802612305
2,80,2,58,1,1,1.0,25,small,0.00863790512084961
2,81,2,59,1,1,1.0,25,small,0.002545595169067383
2,82,3,0,4,2,0.5,35,small,0.008607864379882812
2,83,3,1,4,2,0.5,35,small,0.009929418563842773
2,84,3,2,4,2,0.5,35,small,0.006809234619140625
2,85,3,3,4,2,0.5,35,small,0.01464986801147461
2,86,3,4,4,2,0.5,35,small,0.009229898452758789
2,87,3,5,4,2,0.5,35,small,0.008173465728759766
2,88,3,6,4,2,0.5,35,small,0.00892949104309082
2,89,3,7,4,2,0.5,35,small,0.010126352310180664
2,90,3,8,4,2,0.5,35,small,0.008246898651123047
2,91,3,9,4,2,0.5,35,small,0.009017229080200195
2,92,3,10,4,1,0.25,35,small,0.008335113525390625
2,93,3,11,4,2,0.5,35,small,0.008261442184448242
2,94,3,12,4,2,0.5,35,small,0.008687973022460938
2,95,3,13,4,2,0.5,35,small,0.007638454437255859
2,96,3,14,4,2,0.5,35,small,0.010333061218261719
2,97,3,15,4,2,0.5,35,small,0.00912928581237793
2,98,3,16,4,1,0.25,35,small,0.007810831069946289
2,99,3,17,4,2,0.5,35,small,0.009987831115722656
2,100,3,18,4,2,0.5,35,small,0.00795602798461914
2,101,3,19,4,1,0.25,35,small,0.0058095455169677734
2,102,3,20,4,2,0.5,35,small,0.012084007263183594
2,103,3,21,4,2,0.5,35,small,0.008354902267456055
2,104,4,0,1,1,1.0,20,small,0.01327824592590332
2,105,4,1,1,1,1.0,20,small,0.00831151008605957
2,106,4,2,4,1,0.25,20,small,0.008954286575317383
2,107,4,3,1,1,1.0,20,small,0.008507013320922852
2,108,4,4,1,1,1.0,20,small,0.008970499038696289
2,109,4,5,1,1,1.0,20,small,0.009012699127197266
2,110,4,6,1,1,1.0,20,small,0.0020258426666259766
2,111,4,7,1,1,1.0,20,small,0.010314226150512695
2,112,4,8,1,1,1.0,20,small,0.010136127471923828
2,113,4,9,1,1,1.0,20,small,0.00834512710571289
2,114,4,10,4,2,0.5,20,small,0.009106636047363281
2,115,5,0,1,1,1.0,30,small,0.010119915008544922
2,116,5,1,1,1,1.0,30,small,0.011858224868774414
2,117,5,2,4,1,0.25,30,small,0.009583234786987305
2,118,5,3,4,2,0.5,30,small,0.008781909942626953
2,119,5,4,4,2,0.5,30,small,0.009011268615722656
2,120,5,5,4,2,0.5,30,small,0.009340763092041016
2,121,5,6,4,2,0.5,30,small,0.009248018264770508
2,122,5,7,4,2,0.5,30,small,0.008090972900390625
2,123,5,8,4,2,0.5,30,small,0.009047985076904297
2,124,5,9,4,2,0.5,30,small,0.008536815643310547
2,125,5,10,4,2,0.5,30,small,0.0061337947845458984
2,126,6,0,1,1,1.0,14,small,0.012951850891113281
2,127,6,1,4,2,0.5,14,small,0.007561445236206055
2,128,6,2,4,1,0.25,14,small,0.010130643844604492
2,129,6,3,4,2,0.5,14,small,0.008370637893676758
2,130,6,4,4,2,0.5,14,small,0.008747339248657227
2,131,6,5,4,2,0.5,14,small,0.009695291519165039
2,132,6,6,4,2,0.5,14,small,0.009082794189453125
2,133,6,7,4,2,0.5,14,small,0.008829355239868164
2,134,6,8,4,2,0.5,14,small,0.00850534439086914
2,135,6,9,4,2,0.5,14,small,0.008681297302246094
2,136,6,10,4,2,0.5,14,small,0.009512186050415039
2,137,7,0,1,1,1.0,26,small,0.011931419372558594
2,138,7,1,1,1,1.0,26,small,0.007831096649169922
2,139,7,2,4,1,0.25,26,small,0.010730743408203125
2,140,7,3,4,2,0.5,26,small,0.008758544921875
2,141,7,4,4,2,0.5,26,small,0.009055852890014648
2,142,7,5,4,2,0.5,26,small,0.008544921875
2,143,7,6,4,2,0.5,26,small,0.009219646453857422
2,144,7,7,4,2,0.5,26,small,0.00818777084350586
2,145,7,8,4,2,0.5,26,small,0.009032487869262695
2,146,7,9,4,2,0.5,26,small,0.008950471878051758
2,147,7,10,4,2,0.5,26,small,0.00869131088256836
2,148,8,0,4,1,0.25,83,medium,0.019788742065429688
2,149,8,1,1,1,1.0,83,medium,0.009316682815551758
2,150,8,2,4,1,0.25,83,medium,0.008001565933227539
2,151,8,3,4,2,0.5,83,medium,0.008004188537597656
2,152,8,4,4,2,0.5,83,medium,0.009538412094116211
2,153,8,5,4,1,0.25,83,medium,0.010138511657714844
2,154,8,6,1,1,1.0,83,medium,0.008507013320922852
2,155,8,7,1,1,1.0,83,medium,0.009096622467041016
2,156,8,8,1,1,1.0,83,medium,0.008506298065185547
2,157,8,9,4,2,0.5,83,medium,0.008832454681396484
2,158,8,10,4,2,0.5,83,medium,0.008860111236572266
2,159,9,0,4,2,0.5,26,small,0.013744354248046875
2,160,9,1,4,2,0.5,26,small,0.008021354675292969
2,161,9,2,4,1,0.25,26,small,0.00928807258605957
2,162,9,3,4,2,0.5,26,small,0.00751185417175293
2,163,9,4,4,2,0.5,26,small,0.01041865348815918
2,164,9,5,4,2,0.5,26,small,0.00800180435180664
2,165,9,6,4,2,0.5,26,small,0.002941608428955078
2,166,9,7,4,2,0.5,26,small,0.007919788360595703
2,167,9,8,4,2,0.5,26,small,0.008553028106689453
2,168,9,9,4,2,0.5,26,small,0.008159399032592773
2,169,9,10,4,2,0.5,26,small,0.009474039077758789
2,170,10,0,1,1,1.0,19,small,0.013124942779541016
2,171,10,1,1,1,1.0,19,small,0.0071103572845458984
2,172,10,2,4,1,0.25,19,small,0.010418891906738281
2,173,10,3,4,2,0.5,19,small,0.008007287979125977
2,174,10,4,4,2,0.5,19,small,0.009856939315795898
2,175,10,5,4,2,0.5,19,small,0.008530378341674805
2,176,10,6,4,2,0.5,19,small,0.008763790130615234
2,177,10,7,4,2,0.5,19,small,0.008503437042236328
2,178,10,8,4,2,0.5,19,small,0.00948786735534668
2,179,10,9,4,2,0.5,19,small,0.008506536483764648
2,180,10,10,4,2,0.5,19,small,0.008208513259887695
2,181,11,0,1,1,1.0,26,small,0.01029825210571289
2,182,11,1,1,1,1.0,26,small,0.010536432266235352
2,183,11,2,4,1,0.25,26,small,0.00951695442199707
2,184,11,3,4,2,0.5,26,small,0.008632898330688477
2,185,11,4,4,2,0.5,26,small,0.008521080017089844
2,186,11,5,4,2,0.5,26,small,0.010157108306884766
2,187,11,6,4,2,0.5,26,small,0.008505105972290039
2,188,11,7,4,2,0.5,26,small,0.009391307830810547
2,189,11,8,4,2,0.5,26,small,0.008500337600708008
2,190,11,9,4,2,0.5,26,small,0.008022308349609375
2,191,11,10,4,2,0.5,26,small,0.008855581283569336
2,192,12,0,4,2,0.5,14,small,0.01241302490234375
2,193,12,1,4,2,0.5,14,small,0.008004426956176758
2,194,12,2,4,1,0.25,14,small,0.008277177810668945
2,195,12,3,4,2,0.5,14,small,0.009956836700439453
2,196,12,4,4,2,0.5,14,small,0.008010625839233398
2,197,12,5,4,2,0.5,14,small,0.009607076644897461
2,198,12,6,4,2,0.5,14,small,0.0075054168701171875
2,199,12,7,4,2,0.5,14,small,0.00939798355102539
2,200,12,8,4,2,0.5,14,small,0.008374929428100586
2,201,12,9,4,2,0.5,14,small,0.009011983871459961
2,202,12,10,4,2,0.5,14,small,0.008642196655273438
2,203,13,0,4,1,0.25,35,small,0.01798558235168457
2,204,13,1,4,1,0.25,35,small,0.0065119266510009766
2,205,13,2,4,2,0.5,35,small,0.011138916015625
2,206,13,3,4,2,0.5,35,small,0.008605241775512695
2,207,13,4,4,2,0.5,35,small,0.008736133575439453
2,208,13,5,4,2,0.5,35,small,0.008568048477172852
2,209,13,6,4,2,0.5,35,small,0.00853586196899414
2,210,13,7,4,2,0.5,35,small,0.009857892990112305
2,211,13,8,4,2,0.5,35,small,0.00933980941772461
2,212,13,9,4,2,0.5,35,small,0.008480072021484375
2,213,13,10,4,2,0.5,35,small,0.008602619171142578
2,214,13,11,4,2,0.5,35,small,0.009876012802124023
2,215,13,12,4,2,0.5,35,small,0.008179664611816406
2,216,13,13,4,2,0.5,35,small,0.009145736694335938
2,217,13,14,4,2,0.5,35,small,0.009289979934692383
2,218,13,15,4,2,0.5,35,small,0.008217811584472656
2,219,13,16,4,1,0.25,35,small,0.008503913879394531
2,220,13,17,4,2,0.5,35,small,0.0054323673248291016
2,221,13,18,4,1,0.25,35,small,0.007642984390258789
2,222,13,19,4,2,0.5,35,small,0.007251262664794922
2,223,13,20,4,2,0.5,35,small,0.011912345886230469
2,224,13,21,4,2,0.5,35,small,0.008675813674926758
2,225,14,0,1,1,1.0,30,small,0.013584375381469727
2,226,14,1,1,1,1.0,30,small,0.0070037841796875
2,227,14,2,4,1,0.25,30,small,0.00850534439086914
2,228,14,3,4,2,0.5,30,small,0.008517265319824219
2,229,14,4,4,2,0.5,30,small,0.007122993469238281
2,230,14,5,4,2,0.5,30,small,0.010602235794067383
2,231,14,6,4,2,0.5,30,small,0.009807825088500977
2,232,14,7,4,2,0.5,30,small,0.008534431457519531
2,233,14,8,4,2,0.5,30,small,0.009037494659423828
2,234,14,9,4,2,0.5,30,small,0.008507490158081055
2,235,14,10,4,2,0.5,30,small,0.009023904800415039
2,236,15,0,4,2,0.5,35,small,0.014243364334106445
2,237,15,1,4,2,0.5,35,small,0.008758306503295898
2,238,15,2,4,2,0.5,35,small,0.009094953536987305
2,239,15,3,4,2,0.5,35,small,0.006523847579956055
2,240,15,4,4,2,0.5,35,small,0.011361122131347656
2,241,15,5,4,2,0.5,35,small,0.009504318237304688
2,242,15,6,4,2,0.5,35,small,0.008391618728637695
2,243,15,7,4,2,0.5,35,small,0.009504318237304688
2,244,15,8,4,2,0.5,35,small,0.008146047592163086
2,245,15,9,4,2,0.5,35,small,0.006079196929931641
2,246,15,10,4,2,0.5,35,small,0.008954048156738281
2,247,15,11,4,2,0.5,35,small,0.010074377059936523
2,248,15,12,4,2,0.5,35,small,0.01160430908203125
2,249,15,13,4,2,0.5,35,small,0.008002758026123047
2,250,15,14,4,2,0.5,35,small,0.009217977523803711
2,251,15,15,4,2,0.5,35,small,0.009284257888793945
2,252,15,16,4,1,0.25,35,small,0.008660316467285156
2,253,15,17,4,2,0.5,35,small,0.009142875671386719
2,254,15,18,4,2,0.5,35,small,0.0088043212890625
2,255,15,19,4,2,0.5,35,small,0.009534597396850586
2,256,15,20,4,2,0.5,35,small,0.007625102996826172
2,257,15,21,4,2,0.5,35,small,0.008870124816894531
2,258,16,0,1,1,1.0,20,small,0.01335000991821289
2,259,16,1,4,2,0.5,20,small,0.008954286575317383
2,260,16,2,4,1,0.25,20,small,0.008726119995117188
2,261,16,3,4,2,0.5,20,small,0.007688283920288086
2,262,16,4,4,2,0.5,20,small,0.009662628173828125
2,263,16,5,4,2,0.5,20,small,0.010149717330932617
2,264,16,6,4,2,0.5,20,small,0.008637189865112305
2,265,16,7,4,2,0.5,20,small,0.008855104446411133
2,266,16,8,4,2,0.5,20,small,0.009081840515136719
2,267,16,9,4,2,0.5,20,small,0.00916600227355957
2,268,16,10,4,2,0.5,20,small,0.008090496063232422
2,269,17,0,1,1,1.0,19,small,0.012223958969116211
2,270,17,1,1,1,1.0,19,small,0.009109258651733398
2,271,17,2,4,1,0.25,19,small,0.00864100456237793
2,272,17,3,4,2,0.5,19,small,0.008354425430297852
2,273,17,4,4,2,0.5,19,small,0.010069608688354492
2,274,17,5,4,2,0.5,19,small,0.008194446563720703
2,275,17,6,4,2,0.5,19,small,0.004530906677246094
2,276,17,7,4,2,0.5,19,small,0.009441852569580078
2,277,17,8,4,2,0.5,19,small,0.009041309356689453
2,278,17,9,4,2,0.5,19,small,0.008420228958129883
2,279,17,10,4,2,0.5,19,small,0.006349086761474609
2,280,18,0,1,1,1.0,42,small,0.014763116836547852
2,281,18,1,1,1,1.0,42,small,0.007223367691040039
2,282,18,2,4,1,0.25,42,small,0.00857090950012207
2,283,18,3,4,2,0.5,42,small,0.009078264236450195
2,284,18,4,4,2,0.5,42,small,0.007037162780761719
2,285,18,5,4,2,0.5,42,small,0.0107421875
2,286,18,6,4,2,0.5,42,small,0.009304046630859375
2,287,18,7,4,2,0.5,42,small,0.00871896743774414
2,288,18,8,4,2,0.5,42,small,0.008673906326293945
2,289,18,9,4,2,0.5,42,small,0.009378671646118164
2,290,18,10,4,2,0.5,42,small,0.008047819137573242
2,291,19,0,4,2,0.5,30,small,0.01294398307800293
2,292,19,1,4,2,0.5,30,small,0.008518457412719727
2,293,19,2,4,1,0.25,30,small,0.008067131042480469
2,294,19,3,4,2,0.5,30,small,0.009257316589355469
2,295,19,4,4,2,0.5,30,small,0.010126590728759766
2,296,19,5,4,2,0.5,30,small,0.009010791778564453
2,297,19,6,4,2,0.5,30,small,0.009256362915039062
2,298,19,7,4,2,0.5,30,small,0.008505105972290039
2,299,19,8,4,2,0.5,30,small,0.008515357971191406
2,300,19,9,4,2,0.5,30,small,0.009008646011352539
2,301,19,10,4,2,0.5,30,small,0.009451150894165039
2,302,20,0,4,1,0.25,83,medium,0.018260478973388672
2,303,20,1,4,2,0.5,83,medium,0.007164716720581055
2,304,20,2,4,1,0.25,83,medium,0.011994361877441406
2,305,20,3,4,2,0.5,83,medium,0.008594274520874023
2,306,20,4,4,2,0.5,83,medium,0.008552789688110352
2,307,20,5,4,1,0.25,83,medium,0.009034872055053711
2,308,20,6,1,1,1.0,83,medium,0.009659528732299805
2,309,20,7,1,1,1.0,83,medium,0.00792837142944336
2,310,20,8,1,1,1.0,83,medium,0.008905887603759766
2,311,20,9,4,2,0.5,83,medium,0.008802413940429688
2,312,20,10,4,2,0.5,83,medium,0.008623361587524414
2,313,21,0,4,2,0.5,29,small,0.014578580856323242
2,314,21,1,4,2,0.5,29,small,0.008005857467651367
2,315,21,2,4,1,0.25,29,small,0.009536266326904297
2,316,21,3,4,2,0.5,29,small,0.008538246154785156
2,317,21,4,4,2,0.5,29,small,0.009054899215698242
2,318,21,5,4,2,0.5,29,small,0.009017705917358398
2,319,21,6,4,2,0.5,29,small,0.008190393447875977
2,320,21,7,4,2,0.5,29,small,0.007276773452758789
2,321,21,8,4,2,0.5,29,small,0.011658668518066406
2,322,21,9,4,2,0.5,29,small,0.00850367546081543
2,323,21,10,4,2,0.5,29,small,0.009507179260253906
2,324,22,0,1,1,1.0,22,small,0.012005329132080078
2,325,22,1,4,2,0.5,22,small,0.008064508438110352
2,326,22,2,4,1,0.25,22,small,0.009007453918457031
2,327,22,3,4,2,0.5,22,small,0.008182525634765625
2,328,22,4,4,2,0.5,22,small,0.009491682052612305
2,329,22,5,4,2,0.5,22,small,0.00900578498840332
2,330,22,6,4,2,0.5,22,small,0.0039844512939453125
2,331,22,7,4,2,0.5,22,small,0.007750034332275391
2,332,22,8,4,2,0.5,22,small,0.010120153427124023
2,333,22,9,4,2,0.5,22,small,0.008081436157226562
2,334,22,10,4,2,0.5,22,small,0.008270502090454102
2,335,23,0,1,1,1.0,20,small,0.012076377868652344
2,336,23,1,4,2,0.5,20,small,0.0077991485595703125
2,337,23,2,4,1,0.25,20,small,0.008605718612670898
2,338,23,3,4,2,0.5,20,small,0.011133909225463867
2,339,23,4,4,2,0.5,20,small,0.008657693862915039
2,340,23,5,4,2,0.5,20,small,0.008388519287109375
2,341,23,6,4,2,0.5,20,small,0.00860905647277832
2,342,23,7,4,2,0.5,20,small,0.00822758674621582
2,343,23,8,4,2,0.5,20,small,0.010569572448730469
2,344,23,9,4,2,0.5,20,small,0.008751869201660156
2,345,23,10,4,2,0.5,20,small,0.008600711822509766
2,346,24,0,1,1,1.0,47,small,0.015859365463256836
2,347,24,1,1,1,1.0,47,small,0.009275436401367188
2,348,24,2,4,1,0.25,47,small,0.008162975311279297
2,349,24,3,4,2,0.5,47,small,0.009061813354492188
2,350,24,4,4,2,0.5,47,small,0.009068012237548828
2,351,24,5,4,2,0.5,47,small,0.008540153503417969
2,352,24,6,4,2,0.5,47,small,0.006758213043212891
2,353,24,7,4,2,0.5,47,small,0.01214909553527832
2,354,24,8,4,2,0.5,47,small,0.008181571960449219
2,355,24,9,4,2,0.5,47,small,0.008941173553466797
2,356,24,10,4,2,0.5,47,small,0.00905609130859375
2,357,25,0,4,1,0.25,83,medium,0.020200252532958984
2,358,25,1,4,2,0.5,83,medium,0.006790876388549805
2,359,25,2,4,1,0.25,83,medium,0.010651588439941406
2,360,25,3,4,2,0.5,83,medium,0.009187459945678711
2,361,25,4,4,2,0.5,83,medium,0.008193016052246094
2,362,25,5,4,1,0.25,83,medium,0.00933980941772461
2,363,25,6,1,1,1.0,83,medium,0.009279012680053711
2,364,25,7,1,1,1.0,83,medium,0.00803065299987793
2,365,25,8,1,1,1.0,83,medium,0.008507490158081055
2,366,25,9,4,2,0.5,83,medium,0.006050825119018555
2,367,25,10,4,2,0.5,83,medium,0.012297868728637695
2,368,26,0,4,1,0.25,25,small,0.01402592658996582
2,369,26,1,1,1,1.0,25,small,0.008373022079467773
2,370,26,2,4,1,0.25,25,small,0.00800323486328125
2,371,26,3,4,2,0.5,25,small,0.009394407272338867
2,372,26,4,4,2,0.5,25,small,0.009083986282348633
2,373,26,5,4,2,0.5,25,small,0.007128238677978516
2,374,26,6,4,2,0.5,25,small,0.010069847106933594
2,375,26,7,4,2,0.5,25,small,0.009286880493164062
2,376,26,8,4,2,0.5,25,small,0.009059906005859375
2,377,26,9,4,2,0.5,25,small,0.008951902389526367
2,378,26,10,4,2,0.5,25,small,0.0095062255859375
2,379,27,0,4,2,0.5,20,small,0.013271570205688477
2,380,27,1,4,2,0.5,20,small,0.008505821228027344
2,381,27,2,4,1,0.25,20,small,0.008423805236816406
2,382,27,3,4,2,0.5,20,small,0.008537530899047852
2,383,27,4,4,2,0.5,20,small,0.0100250244140625
2,384,27,5,4,2,0.5,20,small,0.008825540542602539
2,385,27,6,4,2,0.5,20,small,0.004082918167114258
2,386,27,7,4,2,0.5,20,small,0.0073430538177490234
2,387,27,8,4,2,0.5,20,small,0.0061261653900146484
2,388,27,9,4,2,0.5,20,small,0.01393437385559082
2,389,27,10,4,2,0.5,20,small,0.00781702995300293
2,390,28,0,1,1,1.0,20,small,0.011347055435180664
2,391,28,1,1,1,1.0,20,small,0.010080337524414062
2,392,28,2,4,1,0.25,20,small,0.009505033493041992
2,393,28,3,4,2,0.5,20,small,0.00850534439086914
2,394,28,4,4,2,0.5,20,small,0.008602380752563477
2,395,28,5,4,2,0.5,20,small,0.00952291488647461
2,396,28,6,4,2,0.5,20,small,0.004525661468505859
2,397,28,7,4,2,0.5,20,small,0.012653827667236328
2,398,28,8,4,2,0.5,20,small,0.0077326297760009766
2,399,28,9,4,2,0.5,20,small,0.011672496795654297
2,400,28,10,4,2,0.5,20,small,0.009004831314086914
2,401,29,0,4,2,0.5,42,small,0.015912771224975586
2,402,29,1,4,2,0.5,42,small,0.008505105972290039
2,403,29,2,4,1,0.25,42,small,0.00953984260559082
2,404,29,3,4,2,0.5,42,small,0.004742622375488281
2,405,29,4,4,2,0.5,42,small,0.01229095458984375
2,406,29,5,4,2,0.5,42,small,0.008046388626098633
2,407,29,6,4,2,0.5,42,small,0.009365320205688477
2,408,29,7,4,2,0.5,42,small,0.009490966796875
2,409,29,8,4,2,0.5,42,small,0.008323431015014648
2,410,29,9,4,2,0.5,42,small,0.00989389419555664
2,411,29,10,4,2,0.5,42,small,0.007554769515991211
2,412,30,0,4,2,0.5,20,small,0.008815765380859375
2,413,30,1,4,2,0.5,20,small,0.009008407592773438
2,414,30,2,4,1,0.25,20,small,0.008723735809326172
2,415,30,3,4,2,0.5,20,small,0.009630441665649414
2,416,30,4,4,2,0.5,20,small,0.009369134902954102
2,417,30,5,4,2,0.5,20,small,0.006494760513305664
2,418,30,6,4,2,0.5,20,small,0.01112818717956543
2,419,30,7,4,2,0.5,20,small,0.009072542190551758
2,420,30,8,4,2,0.5,20,small,0.008443593978881836
2,421,30,9,4,2,0.5,20,small,0.009068489074707031
2,422,30,10,4,2,0.5,20,small,0.0059528350830078125
2,423,31,0,4,2,0.5,20,small,0.011512279510498047
2,424,31,1,4,2,0.5,20,small,0.00800466537475586
2,425,31,2,4,1,0.25,20,small,0.009824752807617188
2,426,31,3,4,2,0.5,20,small,0.008369922637939453
2,427,31,4,4,2,0.5,20,small,0.009207725524902344
2,428,31,5,4,2,0.5,20,small,0.008559703826904297
2,429,31,6,4,2,0.5,20,small,0.009520530700683594
2,430,31,7,4,2,0.5,20,small,0.009544849395751953
2,431,31,8,4,2,0.5,20,small,0.008970022201538086
2,432,31,9,4,2,0.5,20,small,0.005673885345458984
2,433,31,10,4,2,0.5,20,small,0.011872053146362305
2,434,32,0,1,1,1.0,27,small,0.012284040451049805
2,435,32,1,4,2,0.5,27,small,0.008847475051879883
2,436,32,2,4,1,0.25,27,small,0.009770393371582031
2,437,32,3,4,2,0.5,27,small,0.009294748306274414
2,438,32,4,4,2,0.5,27,small,0.008573293685913086
2,439,32,5,4,2,0.5,27,small,0.008000373840332031
2,440,32,6,4,2,0.5,27,small,0.0047550201416015625
2,441,32,7,4,2,0.5,27,small,0.008133172988891602
2,442,32,8,4,2,0.5,27,small,0.008727312088012695
2,443,32,9,4,2,0.5,27,small,0.010000944137573242
2,444,32,10,4,2,0.5,27,small,0.008425235748291016
2,445,33,0,4,2,0.5,20,small,0.013428688049316406
2,446,33,1,4,2,0.5,20,small,0.007013559341430664
2,447,33,2,4,1,0.25,20,small,0.008252859115600586
2,448,33,3,4,2,0.5,20,small,0.008098840713500977
2,449,33,4,4,2,0.5,20,small,0.00991511344909668
2,450,33,5,4,2,0.5,20,small,0.011203289031982422
2,451,33,6,4,2,0.5,20,small,0.009506464004516602
2,452,33,7,4,2,0.5,20,small,0.008282899856567383
2,453,33,8,4,2,0.5,20,small,0.009564638137817383
2,454,33,9,4,2,0.5,20,small,0.008978843688964844
2,455,33,10,4,2,0.5,20,small,0.009163856506347656
2,456,34,0,4,2,0.5,20,small,0.010777950286865234
2,457,34,1,4,2,0.5,20,small,0.0060040950775146484
2,458,34,2,4,1,0.25,20,small,0.009947538375854492
2,459,34,3,4,2,0.5,20,small,0.009396076202392578
2,460,34,4,4,2,0.5,20,small,0.00800466537475586
2,461,34,5,4,2,0.5,20,small,0.009014368057250977
2,462,34,6,4,2,0.5,20,small,0.010162591934204102
2,463,34,7,4,2,0.5,20,small,0.00620722770690918
2,464,34,8,4,2,0.5,20,small,0.011685371398925781
2,465,34,9,4,2,0.5,20,small,0.008215665817260742
2,466,34,10,4,2,0.5,20,small,0.010014057159423828
2,467,35,0,4,2,0.5,27,small,0.016911983489990234
2,468,35,1,4,2,0.5,27,small,0.006502866744995117
2,469,35,2,4,1,0.25,27,small,0.014559030532836914
2,470,35,3,4,2,0.5,27,small,0.005002737045288086
2,471,35,4,4,2,0.5,27,small,0.010039329528808594
2,472,35,5,4,2,0.5,27,small,0.009564876556396484
2,473,35,6,4,2,0.5,27,small,0.008514404296875
2,474,35,7,4,2,0.5,27,small,0.009124517440795898
2,475,35,8,4,2,0.5,27,small,0.009004831314086914
