run_id,step_idx,injection_id,steps_since_injection,tokens_proposed,tokens_accepted,acceptance_rate,injection_size_tokens,injection_category,wall_time_s
0,137,7,0,1,1,1.0,26,small,0.011292219161987305
0,138,7,1,1,1,1.0,26,small,0.010036945343017578
0,139,7,2,4,1,0.25,26,small,0.00850534439086914
0,140,7,3,4,2,0.5,26,small,0.009141206741333008
0,141,7,4,4,2,0.5,26,small,0.008535385131835938
0,142,7,5,4,2,0.5,26,small,0.0069239139556884766
0,143,7,6,4,2,0.5,26,small,0.010414600372314453
0,144,7,7,4,2,0.5,26,small,0.010237455368041992
0,145,7,8,4,2,0.5,26,small,0.008166313171386719
0,146,7,9,4,2,0.5,26,small,0.008463621139526367
0,147,7,10,4,2,0.5,26,small,0.0090484619140625
0,148,8,0,4,1,0.25,83,medium,0.021242380142211914
0,149,8,1,1,1,1.0,83,medium,0.006020545959472656
0,150,8,2,4,1,0.25,83,medium,0.011201143264770508
0,151,8,3,4,2,0.5,83,medium,0.007470607757568359
0,152,8,4,4,2,0.5,83,medium,0.010153055191040039
0,153,8,5,4,1,0.25,83,medium,0.008604049682617188
0,154,8,6,1,1,1.0,83,medium,0.009912490844726562
0,155,8,7,1,1,1.0,83,medium,0.00870513916015625
0,156,8,8,1,1,1.0,83,medium,0.008917570114135742
0,157,8,9,4,2,0.5,83,medium,0.00881052017211914
0,158,8,10,4,2,0.5,83,medium,0.009361028671264648
0,159,9,0,4,2,0.5,26,small,0.013904333114624023
0,160,9,1,4,2,0.5,26,small,0.009624719619750977
0,161,9,2,4,1,0.25,26,small,0.008181571960449219
0,162,9,3,4,2,0.5,26,small,0.008845329284667969
0,163,9,4,4,2,0.5,26,small,0.004975080490112305
0,164,9,5,4,2,0.5,26,small,0.008992433547973633
0,165,9,6,4,2,0.5,26,small,0.009144783020019531
0,166,9,7,4,2,0.5,26,small,0.009065389633178711
0,167,9,8,4,2,0.5,26,small,0.008843183517456055
0,168,9,9,4,2,0.5,26,small,0.009111404418945312
0,169,9,10,4,2,0.5,26,small,0.007853984832763672
0,170,10,0,1,1,1.0,19,small,0.01202249526977539
0,171,10,1,1,1,1.0,19,small,0.008004426956176758
0,172,10,2,4,1,0.25,19,small,0.008380889892578125
0,173,10,3,4,2,0.5,19,small,0.008690595626831055
0,174,10,4,4,2,0.5,19,small,0.009541511535644531
0,175,10,5,4,2,0.5,19,small,0.008981943130493164
0,176,10,6,4,2,0.5,19,small,0.009009361267089844
0,177,10,7,4,2,0.5,19,small,0.008465290069580078
0,178,10,8,4,2,0.5,19,small,0.00850534439086914
0,179,10,9,4,2,0.5,19,small,0.00905299186706543
0,180,10,10,4,2,0.5,19,small,0.008008718490600586
0,181,11,0,1,1,1.0,26,small,0.014672279357910156
0,182,11,1,1,1,1.0,26,small,0.008003711700439453
0,183,11,2,4,1,0.25,26,small,0.009098529815673828
0,184,11,3,4,2,0.5,26,small,0.008002519607543945
0,185,11,4,4,2,0.5,26,small,0.008514642715454102
0,186,11,5,4,2,0.5,26,small,0.010067224502563477
0,187,11,6,4,2,0.5,26,small,0.008925914764404297
0,188,11,7,4,2,0.5,26,small,0.0081329345703125
0,189,11,8,4,2,0.5,26,small,0.008793354034423828
0,190,11,9,4,2,0.5,26,small,0.009505510330200195
0,191,11,10,4,2,0.5,26,small,0.009327888488769531
0,192,12,0,4,2,0.5,14,small,0.012003898620605469
0,193,12,1,4,2,0.5,14,small,0.005552768707275391
0,194,12,2,4,1,0.25,14,small,0.01013326644897461
0,195,12,3,4,2,0.5,14,small,0.010019063949584961
0,196,12,4,4,2,0.5,14,small,0.008162975311279297
0,197,12,5,4,2,0.5,14,small,0.008524656295776367
0,198,12,6,4,2,0.5,14,small,0.009783506393432617
0,199,12,7,4,2,0.5,14,small,0.008540868759155273
0,200,12,8,4,2,0.5,14,small,0.008991718292236328
0,201,12,9,4,2,0.5,14,small,0.009008169174194336
0,202,12,10,4,2,0.5,14,small,0.009012937545776367
0,203,13,0,4,1,0.25,35,small,0.010905981063842773
0,204,13,1,4,1,0.25,35,small,0.010726690292358398
0,205,13,2,4,2,0.5,35,small,0.008506536483764648
0,206,13,3,4,2,0.5,35,small,0.008534431457519531
0,207,13,4,4,2,0.5,35,small,0.009507179260253906
0,208,13,5,4,2,0.5,35,small,0.004746198654174805
0,209,13,6,4,2,0.5,35,small,0.01308441162109375
0,210,13,7,4,2,0.5,35,small,0.008968353271484375
0,211,13,8,4,2,0.5,35,small,0.009505510330200195
0,212,13,9,4,2,0.5,35,small,0.00850677490234375
0,213,13,10,4,2,0.5,35,small,0.009526491165161133
0,214,13,11,4,2,0.5,35,small,0.007651567459106445
0,215,13,12,4,2,0.5,35,small,0.009292364120483398
0,216,13,13,4,2,0.5,35,small,0.008505105972290039
0,217,13,14,4,2,0.5,35,small,0.008955955505371094
0,218,13,15,4,2,0.5,35,small,0.003503084182739258
0,219,13,16,4,1,0.25,35,small,0.0075206756591796875
0,220,13,17,4,2,0.5,35,small,0.010016202926635742
0,221,13,18,4,1,0.25,35,small,0.008378982543945312
0,222,13,19,4,2,0.5,35,small,0.010015249252319336
0,223,13,20,4,2,0.5,35,small,0.007508754730224609
0,224,13,21,4,2,0.5,35,small,0.009764671325683594
0,225,14,0,1,1,1.0,30,small,0.013399124145507812
0,226,14,1,1,1,1.0,30,small,0.0082550048828125
0,227,14,2,4,1,0.25,30,small,0.008045434951782227
0,228,14,3,4,2,0.5,30,small,0.009589672088623047
0,229,14,4,4,2,0.5,30,small,0.010038375854492188
0,230,14,5,4,2,0.5,30,small,0.009268999099731445
0,231,14,6,4,2,0.5,30,small,0.0076236724853515625
0,232,14,7,4,2,0.5,30,small,0.010329961776733398
0,233,14,8,4,2,0.5,30,small,0.008507966995239258
0,234,14,9,4,2,0.5,30,small,0.008831977844238281
0,235,14,10,4,2,0.5,30,small,0.007511138916015625
0,236,15,0,4,2,0.5,35,small,0.010522842407226562
0,237,15,1,4,2,0.5,35,small,0.012924432754516602
0,238,15,2,4,2,0.5,35,small,0.0077021121978759766
0,239,15,3,4,2,0.5,35,small,0.010290384292602539
0,240,15,4,4,2,0.5,35,small,0.008007526397705078
0,241,15,5,4,2,0.5,35,small,0.010170459747314453
0,242,15,6,4,2,0.5,35,small,0.00861501693725586
0,243,15,7,4,2,0.5,35,small,0.00690770149230957
0,244,15,8,4,2,0.5,35,small,0.01022958755493164
0,245,15,9,4,2,0.5,35,small,0.009120464324951172
0,246,15,10,4,2,0.5,35,small,0.009506702423095703
0,247,15,11,4,2,0.5,35,small,0.009134531021118164
0,248,15,12,4,2,0.5,35,small,0.008005619049072266
0,249,15,13,4,2,0.5,35,small,0.008378744125366211
0,250,15,14,4,2,0.5,35,small,0.009004354476928711
0,251,15,15,4,2,0.5,35,small,0.008861303329467773
0,252,15,16,4,1,0.25,35,small,0.00851583480834961
0,253,15,17,4,2,0.5,35,small,0.009585142135620117
0,254,15,18,4,2,0.5,35,small,0.008608818054199219
0,255,15,19,4,2,0.5,35,small,0.00919032096862793
0,256,15,20,4,2,0.5,35,small,0.008040428161621094
0,257,15,21,4,2,0.5,35,small,0.00927877426147461
0,258,16,0,1,1,1.0,20,small,0.012349367141723633
0,259,16,1,4,2,0.5,20,small,0.007541179656982422
0,260,16,2,4,1,0.25,20,small,0.010222673416137695
0,261,16,3,4,2,0.5,20,small,0.00811624526977539
0,262,16,4,4,2,0.5,20,small,0.007569074630737305
0,263,16,5,4,2,0.5,20,small,0.009509801864624023
0,264,16,6,4,2,0.5,20,small,0.009014368057250977
0,265,16,7,4,2,0.5,20,small,0.008519649505615234
0,266,16,8,4,2,0.5,20,small,0.009219646453857422
0,267,16,9,4,2,0.5,20,small,0.008002519607543945
0,268,16,10,4,2,0.5,20,small,0.009317636489868164
0,269,17,0,1,1,1.0,19,small,0.012015819549560547
0,270,17,1,1,1,1.0,19,small,0.00896906852722168
0,271,17,2,4,1,0.25,19,small,0.008008480072021484
0,272,17,3,4,2,0.5,19,small,0.00988316535949707
0,273,17,4,4,2,0.5,19,small,0.0035026073455810547
0,274,17,5,4,2,0.5,19,small,0.00823211669921875
0,275,17,6,4,2,0.5,19,small,0.010327339172363281
0,276,17,7,4,2,0.5,19,small,0.00799870491027832
0,277,17,8,4,2,0.5,19,small,0.010342597961425781
0,278,17,9,4,2,0.5,19,small,0.008095979690551758
0,279,17,10,4,2,0.5,19,small,0.009379148483276367
0,280,18,0,1,1,1.0,42,small,0.01873016357421875
0,281,18,1,1,1,1.0,42,small,0.008964776992797852
0,282,18,2,4,1,0.25,42,small,0.00873875617980957
0,283,18,3,4,2,0.5,42,small,0.008996009826660156
0,284,18,4,4,2,0.5,42,small,0.0066988468170166016
0,285,18,5,4,2,0.5,42,small,0.010424137115478516
0,286,18,6,4,2,0.5,42,small,0.008180856704711914
0,287,18,7,4,2,0.5,42,small,0.00875091552734375
0,288,18,8,4,2,0.5,42,small,0.009505271911621094
0,289,18,9,4,2,0.5,42,small,0.008523702621459961
0,290,18,10,4,2,0.5,42,small,0.008912086486816406
0,291,19,0,4,2,0.5,30,small,0.013803958892822266
0,292,19,1,4,2,0.5,30,small,0.008454322814941406
0,293,19,2,4,1,0.25,30,small,0.008801698684692383
0,294,19,3,4,2,0.5,30,small,0.010117053985595703
0,295,19,4,4,2,0.5,30,small,0.009008169174194336
0,296,19,5,4,2,0.5,30,small,0.00813746452331543
0,297,19,6,4,2,0.5,30,small,0.009192228317260742
0,298,19,7,4,2,0.5,30,small,0.009374380111694336
0,299,19,8,4,2,0.5,30,small,0.009016036987304688
0,300,19,9,4,2,0.5,30,small,0.008570432662963867
0,301,19,10,4,2,0.5,30,small,0.009028434753417969
0,302,20,0,4,1,0.25,83,medium,0.02077770233154297
0,303,20,1,4,2,0.5,83,medium,0.008163213729858398
0,304,20,2,4,1,0.25,83,medium,0.008507013320922852
0,305,20,3,4,2,0.5,83,medium,0.009946584701538086
0,306,20,4,4,2,0.5,83,medium,0.00900721549987793
0,307,20,5,4,1,0.25,83,medium,0.006798505783081055
0,308,20,6,1,1,1.0,83,medium,0.011270761489868164
0,309,20,7,1,1,1.0,83,medium,0.008418798446655273
0,310,20,8,1,1,1.0,83,medium,0.007252216339111328
0,311,20,9,4,2,0.5,83,medium,0.010369062423706055
0,312,20,10,4,2,0.5,83,medium,0.010039567947387695
0,313,21,0,4,2,0.5,29,small,0.01323556900024414
0,314,21,1,4,2,0.5,29,small,0.008070945739746094
0,315,21,2,4,1,0.25,29,small,0.009753942489624023
0,316,21,3,4,2,0.5,29,small,0.009103536605834961
0,317,21,4,4,2,0.5,29,small,0.00950479507446289
0,318,21,5,4,2,0.5,29,small,0.008157014846801758
0,319,21,6,4,2,0.5,29,small,0.009514808654785156
0,320,21,7,4,2,0.5,29,small,0.009405136108398438
0,321,21,8,4,2,0.5,29,small,0.009145736694335938
0,322,21,9,4,2,0.5,29,small,0.009105682373046875
0,323,21,10,4,2,0.5,29,small,0.00872659683227539
0,324,22,0,1,1,1.0,22,small,0.013153791427612305
0,325,22,1,4,2,0.5,22,small,0.008504629135131836
0,326,22,2,4,1,0.25,22,small,0.009333372116088867
0,327,22,3,4,2,0.5,22,small,0.007712841033935547
0,328,22,4,4,2,0.5,22,small,0.008569478988647461
0,329,22,5,4,2,0.5,22,small,0.007143974304199219
0,330,22,6,4,2,0.5,22,small,0.00801396369934082
0,331,22,7,4,2,0.5,22,small,0.008841991424560547
0,332,22,8,4,2,0.5,22,small,0.009142160415649414
0,333,22,9,4,2,0.5,22,small,0.007290363311767578
0,334,22,10,4,2,0.5,22,small,0.010218143463134766
0,335,23,0,1,1,1.0,20,small,0.012933969497680664
0,336,23,1,4,2,0.5,20,small,0.006039142608642578
0,337,23,2,4,1,0.25,20,small,0.011742591857910156
0,338,23,3,4,2,0.5,20,small,0.009176015853881836
0,339,23,4,4,2,0.5,20,small,0.008674144744873047
0,340,23,5,4,2,0.5,20,small,0.008575677871704102
0,341,23,6,4,2,0.5,20,small,0.009264469146728516
0,342,23,7,4,2,0.5,20,small,0.009121894836425781
0,343,23,8,4,2,0.5,20,small,0.009006023406982422
0,344,23,9,4,2,0.5,20,small,0.009124040603637695
0,345,23,10,4,2,0.5,20,small,0.008744478225708008
0,346,24,0,1,1,1.0,47,small,0.014851808547973633
0,347,24,1,1,1,1.0,47,small,0.007573366165161133
0,348,24,2,4,1,0.25,47,small,0.0056610107421875
0,349,24,3,4,2,0.5,47,small,0.01193547248840332
0,350,24,4,4,2,0.5,47,small,0.008727788925170898
0,351,24,5,4,2,0.5,47,small,0.009754657745361328
0,352,24,6,4,2,0.5,47,small,0.008508682250976562
0,353,24,7,4,2,0.5,47,small,0.008825302124023438
0,354,24,8,4,2,0.5,47,small,0.009193658828735352
0,355,24,9,4,2,0.5,47,small,0.009317398071289062
0,356,24,10,4,2,0.5,47,small,0.00852060317993164
0,357,25,0,4,1,0.25,83,medium,0.019394397735595703
0,358,25,1,4,2,0.5,83,medium,0.008093118667602539
0,359,25,2,4,1,0.25,83,medium,0.008374929428100586
0,360,25,3,4,2,0.5,83,medium,0.009144783020019531
0,361,25,4,4,2,0.5,83,medium,0.010380268096923828
0,362,25,5,4,1,0.25,83,medium,0.009823322296142578
0,363,25,6,1,1,1.0,83,medium,0.008549213409423828
0,364,25,7,1,1,1.0,83,medium,0.009337663650512695
0,365,25,8,1,1,1.0,83,medium,0.008082389831542969
0,366,25,9,4,2,0.5,83,medium,0.005292415618896484
0,367,25,10,4,2,0.5,83,medium,0.01010584831237793
0,368,26,0,4,1,0.25,25,small,0.01314687728881836
0,369,26,1,1,1,1.0,25,small,0.008507728576660156
0,370,26,2,4,1,0.25,25,small,0.009283065795898438
0,371,26,3,4,2,0.5,25,small,0.008107662200927734
0,372,26,4,4,2,0.5,25,small,0.009454488754272461
0,373,26,5,4,2,0.5,25,small,0.00938868522644043
0,374,26,6,4,2,0.5,25,small,0.008614778518676758
0,375,26,7,4,2,0.5,25,small,0.005504131317138672
0,376,26,8,4,2,0.5,25,small,0.010127067565917969
0,377,26,9,4,2,0.5,25,small,0.010311126708984375
0,378,26,10,4,2,0.5,25,small,0.010281085968017578
0,379,27,0,4,2,0.5,20,small,0.01033639907836914
0,380,27,1,4,2,0.5,20,small,0.010464668273925781
0,381,27,2,4,1,0.25,20,small,0.010244369506835938
0,382,27,3,4,2,0.5,20,small,0.009004831314086914
0,383,27,4,4,2,0.5,20,small,0.00290679931640625
0,384,27,5,4,2,0.5,20,small,0.010204553604125977
0,385,27,6,4,2,0.5,20,small,0.00993490219116211
0,386,27,7,4,2,0.5,20,small,0.00918126106262207
0,387,27,8,4,2,0.5,20,small,0.008620977401733398
0,388,27,9,4,2,0.5,20,small,0.008001565933227539
0,389,27,10,4,2,0.5,20,small,0.010299205780029297
0,390,28,0,1,1,1.0,20,small,0.01202535629272461
0,391,28,1,1,1,1.0,20,small,0.005120515823364258
0,392,28,2,4,1,0.25,20,small,0.012904167175292969
0,393,28,3,4,2,0.5,20,small,0.007696628570556641
0,394,28,4,4,2,0.5,20,small,0.010264396667480469
0,395,28,5,4,2,0.5,20,small,0.0074117183685302734
0,396,28,6,4,2,0.5,20,small,0.010153055191040039
0,397,28,7,4,2,0.5,20,small,0.00797128677368164
0,398,28,8,4,2,0.5,20,small,0.010275602340698242
0,399,28,9,4,2,0.5,20,small,0.009596586227416992
0,400,28,10,4,2,0.5,20,small,0.008195161819458008
0,401,29,0,4,2,0.5,42,small,0.01527714729309082
0,402,29,1,4,2,0.5,42,small,0.0070302486419677734
0,403,29,2,4,1,0.25,42,small,0.009028434753417969
0,404,29,3,4,2,0.5,42,small,0.009348630905151367
0,405,29,4,4,2,0.5,42,small,0.008904218673706055
0,406,29,5,4,2,0.5,42,small,0.009507179260253906
0,407,29,6,4,2,0.5,42,small,0.008708715438842773
0,408,29,7,4,2,0.5,42,small,0.008100271224975586
0,409,29,8,4,2,0.5,42,small,0.009110689163208008
0,410,29,9,4,2,0.5,42,small,0.008890151977539062
0,411,29,10,4,2,0.5,42,small,0.009058713912963867
0,412,30,0,4,2,0.5,20,small,0.012115478515625
0,413,30,1,4,2,0.5,20,small,0.008456230163574219
0,414,30,2,4,1,0.25,20,small,0.009057044982910156
0,415,30,3,4,2,0.5,20,small,0.009440183639526367
0,416,30,4,4,2,0.5,20,small,0.009032726287841797
0,417,30,5,4,2,0.5,20,small,0.008726119995117188
0,418,30,6,4,2,0.5,20,small,0.005455493927001953
0,419,30,7,4,2,0.5,20,small,0.012398481369018555
0,420,30,8,4,2,0.5,20,small,0.008334875106811523
0,421,30,9,4,2,0.5,20,small,0.009866476058959961
0,422,30,10,4,2,0.5,20,small,0.00809621810913086
0,423,31,0,4,2,0.5,20,small,0.013729095458984375
0,424,31,1,4,2,0.5,20,small,0.0085601806640625
0,425,31,2,4,1,0.25,20,small,0.009010791778564453
0,426,31,3,4,2,0.5,20,small,0.009209394454956055
0,427,31,4,4,2,0.5,20,small,0.008002519607543945
0,428,31,5,4,2,0.5,20,small,0.009178638458251953
0,429,31,6,4,2,0.5,20,small,0.006083488464355469
0,430,31,7,4,2,0.5,20,small,0.012563228607177734
0,431,31,8,4,2,0.5,20,small,0.008630514144897461
0,432,31,9,4,2,0.5,20,small,0.009606361389160156
0,433,31,10,4,2,0.5,20,small,0.009060859680175781
0,434,32,0,1,1,1.0,27,small,0.014522790908813477
0,435,32,1,4,2,0.5,27,small,0.009075403213500977
0,436,32,2,4,1,0.25,27,small,0.008500099182128906
0,437,32,3,4,2,0.5,27,small,0.008883953094482422
0,438,32,4,4,2,0.5,27,small,0.0054585933685302734
0,439,32,5,4,2,0.5,27,small,0.010066986083984375
0,440,32,6,4,2,0.5,27,small,0.009376287460327148
0,441,32,7,4,2,0.5,27,small,0.009218692779541016
0,442,32,8,4,2,0.5,27,small,0.00900888442993164
0,443,32,9,4,2,0.5,27,small,0.009250164031982422
0,444,32,10,4,2,0.5,27,small,0.009957075119018555
0,445,33,0,4,2,0.5,20,small,0.01204824447631836
0,446,33,1,4,2,0.5,20,small,0.008559465408325195
0,447,33,2,4,1,0.25,20,small,0.009820938110351562
0,448,33,3,4,2,0.5,20,small,0.008508443832397461
0,449,33,4,4,2,0.5,20,small,0.009400606155395508
0,450,33,5,4,2,0.5,20,small,0.00850820541381836
0,451,33,6,4,2,0.5,20,small,0.006571531295776367
0,452,33,7,4,2,0.5,20,small,0.008690118789672852
0,453,33,8,4,2,0.5,20,small,0.010252714157104492
0,454,33,9,4,2,0.5,20,small,0.010402917861938477
0,455,33,10,4,2,0.5,20,small,0.008054018020629883
0,456,34,0,4,2,0.5,20,small,0.012584209442138672
0,457,34,1,4,2,0.5,20,small,0.008527517318725586
0,458,34,2,4,1,0.25,20,small,0.008628368377685547
0,459,34,3,4,2,0.5,20,small,0.009506464004516602
0,460,34,4,4,2,0.5,20,small,0.007210493087768555
0,461,34,5,4,2,0.5,20,small,0.008681535720825195
0,462,34,6,4,2,0.5,20,small,0.01020193099975586
0,463,34,7,4,2,0.5,20,small,0.009783744812011719
0,464,34,8,4,2,0.5,20,small,0.008711099624633789
0,465,34,9,4,2,0.5,20,small,0.008581399917602539
0,466,34,10,4,2,0.5,20,small,0.009226560592651367
0,467,35,0,4,2,0.5,27,small,0.014511346817016602
0,468,35,1,4,2,0.5,27,small,0.008006572723388672
0,469,35,2,4,1,0.25,27,small,0.008092641830444336
0,470,35,3,4,2,0.5,27,small,0.00914621353149414
0,471,35,4,4,2,0.5,27,small,0.010089874267578125
0,472,35,5,4,2,0.5,27,small,0.012422561645507812
0,473,35,6,4,2,0.5,27,small,0.008533954620361328
0,474,35,7,4,2,0.5,27,small,0.00950169563293457
0,475,35,8,4,2,0.5,27,small,0.008010149002075195
