run_id,step_idx,injection_id,steps_since_injection,tokens_proposed,tokens_accepted,acceptance_rate,injection_size_tokens,injection_category,wall_time_s
1,94,3,12,4,2,0.5,35,small,0.008618593215942383
1,95,3,13,4,2,0.5,35,small,0.009130716323852539
1,96,3,14,4,2,0.5,35,small,0.0075032711029052734
1,97,3,15,4,2,0.5,35,small,0.007858514785766602
1,98,3,16,4,1,0.25,35,small,0.0035381317138671875
1,99,3,17,4,2,0.5,35,small,0.01540684700012207
1,100,3,18,4,2,0.5,35,small,0.00850820541381836
1,101,3,19,4,1,0.25,35,small,0.008697271347045898
1,102,3,20,4,2,0.5,35,small,0.009333372116088867
1,103,3,21,4,2,0.5,35,small,0.00766301155090332
1,104,4,0,1,1,1.0,20,small,0.011520147323608398
1,105,4,1,1,1,1.0,20,small,0.009256601333618164
1,106,4,2,4,1,0.25,20,small,0.008157968521118164
1,107,4,3,1,1,1.0,20,small,0.005246639251708984
1,108,4,4,1,1,1.0,20,small,0.010462522506713867
1,109,4,5,1,1,1.0,20,small,0.011559724807739258
1,110,4,6,1,1,1.0,20,small,0.004705667495727539
1,111,4,7,1,1,1.0,20,small,0.008657455444335938
1,112,4,8,1,1,1.0,20,small,0.009196758270263672
1,113,4,9,1,1,1.0,20,small,0.008550167083740234
1,114,4,10,4,2,0.5,20,small,0.008606672286987305
1,115,5,0,1,1,1.0,30,small,0.013397932052612305
1,116,5,1,1,1,1.0,30,small,0.00948786735534668
1,117,5,2,4,1,0.25,30,small,0.00784754753112793
1,118,5,3,4,2,0.5,30,small,0.009834051132202148
1,119,5,4,4,2,0.5,30,small,0.00860285758972168
1,120,5,5,4,2,0.5,30,small,0.00932931900024414
1,121,5,6,4,2,0.5,30,small,0.009110689163208008
1,122,5,7,4,2,0.5,30,small,0.009019613265991211
1,123,5,8,4,2,0.5,30,small,0.008698701858520508
1,124,5,9,4,2,0.5,30,small,0.006631135940551758
1,125,5,10,4,2,0.5,30,small,0.010267257690429688
1,126,6,0,1,1,1.0,14,small,0.012994766235351562
1,127,6,1,4,2,0.5,14,small,0.008441448211669922
1,128,6,2,4,1,0.25,14,small,0.008944511413574219
1,129,6,3,4,2,0.5,14,small,0.008635759353637695
1,130,6,4,4,2,0.5,14,small,0.006118059158325195
1,131,6,5,4,2,0.5,14,small,0.009265422821044922
1,132,6,6,4,2,0.5,14,small,0.010445356369018555
1,133,6,7,4,2,0.5,14,small,0.010347366333007812
1,134,6,8,4,2,0.5,14,small,0.009008646011352539
